Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon
4/24/2024,Koshi,Sankhuvasabha,Chichila,4,,60,27.49044,87.25284
4/24/2024,Koshi,Khotang,Barahapokhari,1,,42,26.99959,86.79794
4/24/2024,far west,Dadeldhura,Parashuram,1,,59,29.15813,80.41977
4/24/2024,far west,Dadeldhura,Parashuram,1,,71,29.15043,80.42482
4/24/2024,Koshi,Udaipur,Tapli,5,,57,27.07767,86.51422
4/24/2024,Koshi,Khotang,Diprung,4,,84,27.09001,86.72449
4/24/2024,Koshi,Khotang,Diprung,4,,97,27.08116,86.72601
4/24/2024,Koshi,Bhojpur,Pauwadungma,3,,43,27.13575,87.17319
4/24/2024,Madhesh,bow,Mithila,4,,46,26.95938,86.01891
4/24/2024,Koshi,Bhojpur,Ramprasad Rai,5,,73,27.10262,87.06693
4/24/2024,Madhesh,bow,Ganeshman Charnath,5,,61,26.94908,86.07171
4/24/2024,Koshi,Udaipur,Katari,8,,50,27.00447,86.44679
4/24/2024,Koshi,Thirteenth,Aathrai,7,,69,27.14725,87.6507
4/24/2024,Madhesh,twelve,Kolhabi,2,,42,27.12074,85.19324
4/24/2024,Madhesh,twelve,Kolhabi,2,,25,27.12971,85.19147
4/24/2024,Bagmati,Sindhuli,Golanjor,3,,63,27.27097,86.0638
4/24/2024,Bagmati,Sindhuli,Golanjor,5,,73,27.28588,85.97421
4/24/2024,Bagmati,Sindhuli,Marin,3,,48,27.23306,85.62466
4/24/2024,far west,Dadeldhura,Nawadurga,4,,59,29.39333,80.70148
4/24/2024,Bagmati,Sindhuli,Hariharpurgadhi,8,,51,27.22076,85.54422
4/24/2024,Bagmati,Makwanpur,Bagmati,2,,37,27.20534,85.44377
4/24/2024,Madhesh,twelve,Nijgadh,3,,79,27.19013,85.22667
4/24/2024,Bagmati,Ramechap,Manthali,4,,83,27.34471,86.12601
4/24/2024,Bagmati,Ramechap,Manthali,4,,62,27.35351,86.12421
4/24/2024,Bagmati,Ramechap,Manthali,5,,71,27.35204,86.11433
4/24/2024,Bagmati,Sindhuli,Golanjor,7,,53,27.3329,85.98518
4/24/2024,Madhesh,twelve,Nijgadh,4,Parsa National Nikunj,56,27.22647,85.1034
4/24/2024,Bagmati,Sindhuli,Sunkoshi,5,,75,27.36633,85.89105
4/24/2024,Bagmati,Sindhuli,Sunkoshi,5,,71,27.36487,85.88126
4/24/2024,Bagmati,Makwanpur,Bagmati,8,,57,27.34885,85.29442
4/24/2024,Madhesh,twelve,Jitpur Simara,22,,37,27.33321,85.01772
4/24/2024,Madhesh,twelve,Jitpur Simara,22,,35,27.33158,85.00735
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,74,27.40432,84.76051
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,75,27.40265,84.74998
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,87,27.40098,84.73944
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,100,27.39931,84.72894
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,88,27.39764,84.71843
4/24/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,80,27.39598,84.70792
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,100,27.40839,84.72719
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Chitwan National Park,95,27.40672,84.71664
4/24/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,89,27.40505,84.70609
4/24/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,64,27.39566,84.58789
4/24/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,60,27.39058,84.55596
4/24/2024,Bagmati,dolakha,Bhimeshwor,8,,55,27.67697,85.99809
4/24/2024,Bagmati,dolakha,Bhimeshwor,7,,82,27.6858,85.99651
4/24/2024,Bagmati,Kavrepalanchok,Bhumlu,1,,20,27.6456,85.72742
4/24/2024,Bagmati,Makwanpur,Kailash,10,,21,27.5877,84.98822
4/24/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,67,27.50861,84.48226
4/24/2024,Lumbini,Parasite,Susta,1,Chitwan Rashtriya Nikunj Intermediate Area,48,27.49497,83.87663
4/24/2024,Lumbini,Parasite,Bardaghat,2,,62,27.60475,83.77164
4/24/2024,Bagmati,Nuwakot,Likhu,3,,56,27.88811,85.1938
4/24/2024,Gandaki,Nawalpur,Gaidakot,18,,64,27.75297,84.26938
4/24/2024,Gandaki,Nawalpur,Hupsekot,4,,70,27.72679,84.10574
4/24/2024,Bagmati,Chitwan,Ichchhyakamana,3,,41,27.83133,84.65572
4/24/2024,Bagmati,Nuwakot,Bidur,13,,48,27.95669,85.1017
4/24/2024,Lumbini,Rupandehi,Devdaha,10,,47,27.7153,83.52853
4/24/2024,Lumbini,Rupandehi,Devdaha,10,,47,27.72495,83.52759
4/24/2024,Lumbini,Kapilavastu,Buddhabhumi,2,,62,27.67175,83.07114
4/24/2024,Lumbini,Kapilavastu,Banganga,9,,84,27.72309,83.13602
4/24/2024,Lumbini,Kapilavastu,Banganga,8,,81,27.74656,83.15622
4/24/2024,Lumbini,Kapilavastu,Banganga,9,,87,27.74453,83.14408
4/24/2024,Lumbini,Arghakhanchi,Sitganga,14,,53,27.76864,83.2286
4/24/2024,Lumbini,Arghakhanchi,Sitganga,14,,67,27.76994,83.22247
4/24/2024,Gandaki,Tanahun,Ghiring,2,,48,27.91289,84.01497
4/24/2024,Gandaki,Tanahun,Ghiring,2,,76,27.91103,84.00368
4/24/2024,Lumbini,Arghakhanchi,Sitganga,14,,79,27.77966,83.22092
4/24/2024,Gandaki,Sanja,Chapakot,6,,70,27.92068,83.94566
4/24/2024,Gandaki,Gurkha,Aarughat,10,,80,28.06884,84.81117
4/24/2024,Gandaki,Tanahun,Bhimad,2,,63,27.99108,83.98169
4/24/2024,Gandaki,Sanja,Biruwa,6,,75,27.97982,83.91368
4/24/2024,Lumbini,Dang,Gadhawa,5,,13,27.76431,82.59521
4/24/2024,Lumbini,Dang,Gadhawa,6,,83,27.76268,82.52708
4/24/2024,Lumbini,Dang,Rajpur,1,,37,27.76354,82.47275
4/24/2024,Lumbini,Arghakhanchi,Sitganga,7,,78,27.88921,82.96232
4/24/2024,Lumbini,Arghakhanchi,Sitganga,9,,47,27.88713,82.95002
4/24/2024,Lumbini,Dang,Rajpur,7,,75,27.84936,82.196
4/24/2024,Lumbini,Dang,Lamahi,9,,76,27.91882,82.30013
4/24/2024,Lumbini,Dang,Banglachuli,4,,25,28.0195,82.63879
4/24/2024,Lumbini,Pyuthan,Mandavi,5,,70,28.05693,82.79779
4/24/2024,Lumbini,Dang,Banglachuli,3,,84,28.03152,82.64898
4/24/2024,Lumbini,Dang,Banglachuli,4,,74,28.02938,82.63647
4/24/2024,Lumbini,Dang,Lamahi,9,,46,27.96245,82.24836
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,87,28.05653,82.73568
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,100,28.05413,82.72141
4/24/2024,Lumbini,Dang,Lamahi,9,,51,27.97262,82.24621
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,97,28.05589,82.72996
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,84,28.0533,82.71529
4/24/2024,Lumbini,Dang,Lamahi,9,,33,27.96907,82.24136
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,36,28.06997,82.75209
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,68,28.06792,82.74037
4/24/2024,Lumbini,Pyuthan,Sworgadwary,9,,85,28.08346,82.71221
4/24/2024,Koshi,Elam,Mai,7,,68,26.71719,87.80265
4/24/2024,Koshi,Morang,Letang,9,,48,26.68128,87.54049
4/24/2024,Koshi,Morang,Kerabari,8,,33,26.72828,87.41941
4/24/2024,Koshi,Elam,Mangsebung,5,,68,26.78949,87.72785
4/24/2024,Koshi,Sunsari,Dharan,15,,37,26.73797,87.28966
4/24/2024,Koshi,Morang,Letang,1,,30,26.79841,87.4619
4/24/2024,Koshi,Udaipur,Chaudandigadhi,5,,41,26.71025,86.83844
4/24/2024,Madhesh,saptari,Kanchanrup,11,,72,26.70883,86.82859
4/24/2024,Koshi,Elam,Deumai,9,,58,26.86228,87.792
4/24/2024,Koshi,Udaipur,Triyuga,1,,68,26.71656,86.75652
4/24/2024,Koshi,Morang,Kerabari,2,,38,26.82931,87.48746
4/24/2024,Koshi,Panchthar,Miklajung,3,,51,26.92821,87.59737
4/24/2024,Koshi,Dhankuta,Sangurigadhi,9,,69,26.8896,87.2555
4/24/2024,Koshi,Dhankuta,Chaubise,5,,39,26.92359,87.43307
4/24/2024,Koshi,Dhankuta,Chaubise,5,,42,26.92223,87.42326
4/24/2024,Koshi,Udaipur,Chaudandigadhi,2,,37,26.85069,86.91756
4/24/2024,Koshi,Udaipur,Triyuga,14,,57,26.84821,86.8371
4/24/2024,Koshi,Udaipur,Triyuga,16,,16,26.89032,86.68225
4/24/2024,Koshi,Bhojpur,Hatuwagadhi,9,,19,26.96127,87.1148
4/24/2024,Koshi,Thirteenth,Chhathar,5,,79,27.06941,87.55067
4/24/2024,Koshi,Khotang,Barahapokhari,1,,18,26.97608,86.82162
4/24/2024,Koshi,Khotang,Barahapokhari,1,,65,26.97466,86.81175
4/24/2024,Koshi,Khotang,Barahapokhari,1,,35,26.97044,86.7823
4/24/2024,Koshi,Khotang,Barahapokhari,1,,38,26.97785,86.77089
4/24/2024,Koshi,Khotang,Barahapokhari,1,,56,26.97645,86.76112
4/24/2024,Koshi,Khotang,Barahapokhari,1,,62,26.99976,86.79729
4/24/2024,Koshi,Bhojpur,Ramprasad Rai,8,,80,27.04663,87.06229
4/24/2024,Koshi,Khotang,Khotehang,7,,74,27.01848,86.86469
4/24/2024,Koshi,Khotang,Khotehang,7,,46,27.01706,86.8548
4/24/2024,Lumbini,Pyuthan,Sworgadwary,9,,82,28.09515,82.72071
4/24/2024,Lumbini,Pyuthan,Sworgadwary,9,,77,28.09324,82.70965
4/24/2024,Lumbini,Pyuthan,Pyuthan,2,,85,28.12018,82.80683
4/24/2024,Lumbini,Pyuthan,Sworgadwary,9,,60,28.10283,82.70596
4/24/2024,Lumbini,Pyuthan,Sworgadwary,9,,22,28.10087,82.69467
4/24/2024,Lumbini,Pyuthan,Pyuthan,2,,43,28.12772,82.79149
4/24/2024,Lumbini,Pyuthan,Naubahini,8,,25,28.17397,82.88479
4/24/2024,Lumbini,Pyuthan,Naubahini,6,,62,28.17731,82.89032
4/24/2024,Lumbini,Pyuthan,Naubahini,5,,68,28.21682,82.88515
4/24/2024,Lumbini,Dang,Babai,7,Banke National Nikunj Central Area,60,28.11032,82.09311
4/24/2024,Lumbini,Rolpa,Suwarnabati,2,,86,28.22876,82.65752
4/24/2024,Lumbini,Dang,Babai,1,Banke National Nikunj Central Area,63,28.16237,82.04559
4/24/2024,Lumbini,Dang,Babai,1,Banke National Nikunj Central Area,70,28.15982,82.03129
4/24/2024,Lumbini,Dang,Shantinagar,1,,89,28.20739,82.18028
4/24/2024,Lumbini,left,Rapti Sonari,8,Banke National Park,64,28.15283,81.81103
4/24/2024,Lumbini,Rolpa,Tribeni,7,,71,28.2974,82.51931
4/24/2024,Lumbini,Rolpa,Tribeni,7,,19,28.29923,82.52588
4/24/2024,Lumbini,Rolpa,Tribeni,7,,64,28.29705,82.51352
4/24/2024,Lumbini,left,Rapti Sonari,8,Banke National Park,30,28.17651,81.84367
4/24/2024,Lumbini,left,Rapti Sonari,8,Banke National Park,42,28.1973,81.83917
4/24/2024,Lumbini,left,Rapti Sonari,9,Banke National Park,33,28.19467,81.8247
4/24/2024,Lumbini,left,Baijanath,1,Bardia National Park,56,28.31397,81.67255
4/24/2024,Lumbini,Bardia,Bansagadhi,8,Bardia Rashtriya Nikunj Intermediate Area,79,28.28494,81.51073
4/24/2024,Karnali,Salyan,Bangad Kupinde,8,,91,28.40523,82.06848
4/24/2024,Karnali,Salyan,Bangad Kupinde,8,,82,28.40512,82.07756
4/24/2024,Karnali,Salyan,Bangad Kupinde,8,,65,28.4024,82.06255
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,72,28.37906,81.63586
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,73,28.36813,81.45361
4/24/2024,Karnali,Salyan,Kumakhmalika,6,,61,28.53885,82.2494
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,55,28.41679,81.57544
4/24/2024,Karnali,Salyan,Kumakhmalika,3,,79,28.5468,82.17646
4/24/2024,Karnali,Salyan,Kumakhmalika,2,,88,28.55694,82.17454
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,53,28.42647,81.3878
4/24/2024,Karnali,Salyan,Kumakhmalika,2,,55,28.57013,82.13028
4/24/2024,Karnali,Surkhet,Lekbeshi,5,,27,28.53783,81.82658
4/24/2024,Karnali,Surkhet,Simta,2,,78,28.57457,81.92757
4/24/2024,Karnali,Surkhet,Simta,2,,82,28.5822,81.91087
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,71,28.51547,81.42381
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,81,28.50106,81.2844
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,96,28.49828,81.26923
4/24/2024,Karnali,Surkhet,Birendranagar,11,,66,28.58949,81.65196
4/24/2024,Karnali,Pakshami Rukum,Aathbiskot,14,,59,28.72342,82.29502
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,41,28.5465,81.28944
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,87,28.57072,81.34176
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,53,28.56512,81.31149
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,75,28.5595,81.28119
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,46,28.57297,81.29382
4/24/2024,Karnali,Surkhet,Barahtal,8,,60,28.65426,81.49809
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,79,28.6128,81.26834
4/24/2024,far west,Kailali,Janaki,9,,79,28.61004,81.25314
4/24/2024,Karnali,Surkhet,Barahtal,8,,58,28.68459,81.51146
4/24/2024,Karnali,Surkhet,Barahtal,8,,51,28.68206,81.49771
4/24/2024,Karnali,Surkhet,Barahtal,7,,44,28.75576,81.48219
4/24/2024,Karnali,Surkhet,Barahtal,7,,68,28.75262,81.46449
4/24/2024,far west,Kailali,Ghodaghodi,11,,42,28.65744,80.87663
4/24/2024,Karnali,Surkhet,Barahtal,7,,55,28.75955,81.47541
4/24/2024,far west,Kailali,Ghodaghodi,11,,54,28.64666,80.87428
4/24/2024,far west,Kailali,Bardagoriya,3,,60,28.73363,81.03512
4/24/2024,far west,Kailali,Mohanyal,6,,58,28.77834,81.21754
4/24/2024,Karnali,Surkhet,Chaukune,5,,74,28.8161,81.30345
4/24/2024,Karnali,Surkhet,Chaukune,5,,58,28.81347,81.28888
4/24/2024,far west,surprise,Turmakhad,2,,36,28.8773,81.48799
4/24/2024,far west,Kailali,Mohanyal,3,,67,28.82125,81.18444
4/24/2024,far west,Kailali,Mohanyal,3,,74,28.81852,81.16975
4/24/2024,far west,Kailali,Ghodaghodi,9,,45,28.77484,80.93623
4/24/2024,far west,Kailali,Dhangadhi,7,,74,28.7198,80.64542
4/24/2024,Karnali,Dailekh,Chamunda Bindrasaini,7,,54,28.9005,81.49575
4/24/2024,far west,Kailali,Mohanyal,2,,72,28.84434,81.006
4/24/2024,far west,Kailali,Mohanyal,2,,71,28.84163,80.99121
4/24/2024,Karnali,Surkhet,Chaukune,4,,80,28.89968,81.24879
4/24/2024,Karnali,Surkhet,Chaukune,5,,62,28.90502,81.25658
4/24/2024,Karnali,Surkhet,Chaukune,3,,37,28.91484,81.19019
4/24/2024,Karnali,Dailekh,Aathabis,3,,46,29.01415,81.43233
4/24/2024,far west,Dottie,Bogtan,3,,77,28.97275,81.0803
4/24/2024,far west,Dottie,Bogtan,3,,66,28.97858,81.08974
4/24/2024,far west,Dottie,Bogtan,3,,75,28.9755,81.07329
4/24/2024,far west,surprise,Kamalbazar,4,,45,29.04509,81.38852
4/24/2024,far west,Kailali,Godawari,4,,48,28.9091,80.66139
4/24/2024,far west,Dottie,Bogtan,3,,32,29.00877,81.0717
4/24/2024,far west,Kanchanpur,Shuklaphanta,11,,43,28.87943,80.38321
4/24/2024,far west,Kanchanpur,Shuklaphanta,11,Shuklaphanta National Nikunj Intermediate Area,74,28.87617,80.36613
4/24/2024,far west,Dottie,Bogtan,3,,82,29.01986,81.0713
4/24/2024,far west,Dadeldhura,Alital,7,,71,29.07415,80.48902
4/24/2024,far west,Dottie,K I Singh,3,,42,29.21307,80.9885
4/24/2024,far west,surprise,Sanphebagar,9,Khaptad Rashtriya Nikunj Intermediate Area,42,29.29285,81.16118
4/24/2024,far west,Dadeldhura,Alital,2,,50,29.19706,80.52652
4/24/2024,far west,Dadeldhura,Alital,2,,23,29.19415,80.51112
4/24/2024,far west,Dadeldhura,Ganayapdhura,1,,57,29.25452,80.64959
4/24/2024,far west,Dadeldhura,Ganayapdhura,1,,67,29.25548,80.64393
4/24/2024,far west,Dadeldhura,Bhageshwar,4,,42,29.30908,80.43949
4/24/2024,Madhesh,Rautahat,Chandrapur,2,,68,27.15526,85.41714
4/24/2024,Koshi,Okhaldhunga,Sunkoshi,10,,75,27.30418,86.413
4/24/2024,Koshi,Okhaldhunga,Sunkoshi,10,,60,27.30562,86.42285
4/24/2024,Koshi,Khotang,Lamidanda,3,,79,27.26668,86.66982
4/24/2024,Madhesh,Sarlahi,Lalbandi,15,,35,27.11464,85.70105
4/24/2024,Koshi,Taplejung,Yangwarak,2,,80,27.29882,87.74727
4/24/2024,far west,Baitadi,Patan,7,,73,29.40274,80.47923
4/24/2024,far west,Baitadi,Patan,7,,30,29.41324,80.4791
4/24/2024,far west,Baitadi,Patan,5,,38,29.46785,80.49712
4/24/2024,Lumbini,Palpa,Ribdikot,2,,50,27.87646,83.45809
4/24/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,69,27.39445,84.73371
4/24/2024,Lumbini,Palpa,Ribdikot,5,,53,27.87477,83.43933
4/24/2024,Gandaki,Gurkha,Siranchok,5,,61,28.07894,84.59644
4/24/2024,Lumbini,Dang,Banglachuli,8,,77,27.92489,82.61868
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,31,28.04037,82.74725
4/24/2024,Lumbini,Dang,Banglachuli,4,,85,28.02868,82.62948
4/24/2024,Lumbini,Pyuthan,Mandavi,4,,90,28.04619,82.73765
4/24/2024,Lumbini,Pyuthan,Pyuthan,2,,75,28.11294,82.805
4/24/2024,Lumbini,Rolpa,Suwarnabati,2,,79,28.2251,82.65294
4/24/2024,Lumbini,Rolpa,Suwarnabati,2,,100,28.23683,82.65023
4/24/2024,Lumbini,Rolpa,Rolpa,5,,64,28.23513,82.63319
4/24/2024,Lumbini,Rolpa,Suwarnabati,2,,71,28.24453,82.65775
4/24/2024,Lumbini,Rolpa,Suwarnabati,2,,100,28.24314,82.64306
4/24/2024,Karnali,Salyan,Kalimati,1,,82,28.26124,82.11107
4/24/2024,Karnali,Salyan,Kalimati,1,,53,28.27271,82.12515
4/24/2024,Karnali,Salyan,Sharada,11,,62,28.33637,82.18276
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,75,28.4271,81.40234
4/24/2024,Karnali,Surkhet,Lekbeshi,3,,73,28.50145,81.7916
4/24/2024,Karnali,Surkhet,Lekbeshi,3,,61,28.50134,81.7859
4/24/2024,Karnali,Surkhet,Simta,2,,11,28.58137,81.90343
4/24/2024,Karnali,Surkhet,Simta,2,,50,28.59303,81.90533
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,52,28.54414,81.43732
4/24/2024,Karnali,Surkhet,Chingad,1,,48,28.60683,81.81867
4/24/2024,Karnali,Surkhet,Chingad,5,,78,28.60529,81.80388
4/24/2024,Karnali,Pakshami Rukum,Musikot,1,,33,28.65534,82.44718
4/24/2024,Karnali,Surkhet,Chingad,1,,79,28.6065,81.81435
4/24/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,76,28.57597,81.29182
4/24/2024,Karnali,Pakshami Rukum,Sani Bheri,4,,73,28.68992,82.31253
4/24/2024,far west,Dottie,Bogtan,3,,81,28.97385,81.0861
4/24/2024,far west,Dottie,Bogtan,3,,66,28.97232,81.07183
4/24/2024,Karnali,Surkhet,Chaukune,1,,81,28.97062,81.05627
4/24/2024,far west,Dottie,Bogtan,2,,81,28.98278,81.06828
4/24/2024,far west,Dottie,Bogtan,2,,81,28.98129,81.05447
4/24/2024,far west,Kailali,Mohanyal,5,,61,28.9583,80.84546
4/24/2024,far west,Dottie,Bogtan,2,,92,28.9759,81.06435
4/24/2024,Karnali,Surkhet,Chaukune,1,,42,28.97442,81.04985
4/24/2024,far west,Dottie,Bogtan,2,,53,28.98642,81.06093
4/24/2024,far west,surprise,Kamalbazar,4,,45,29.05207,81.37864
4/24/2024,far west,Dadeldhura,Alital,1,,76,29.14542,80.53597
4/24/2024,far west,Dadeldhura,Bhageshwar,3,,47,29.33716,80.42609
4/24/2024,Lumbini,Pyuthan,Pyuthan,3,,41,28.11688,82.83498
4/24/2024,Lumbini,Pyuthan,Pyuthan,2,,100,28.09766,82.82332
4/24/2024,Lumbini,Pyuthan,Pyuthan,3,,52,28.11446,82.82678
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,67,28.55054,81.34902
4/25/2024,Koshi,Khotang,Barahapokhari,5,,60,26.90179,86.87944
4/25/2024,Madhesh,Sarlahi,Hariwan,1,,53,27.13695,85.61895
4/25/2024,Madhesh,Sarlahi,Hariwan,1,,52,27.13862,85.60839
4/25/2024,Koshi,Khotang,Barahapokhari,1,,68,26.96996,86.76929
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,53,27.32694,84.75404
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,38,27.39201,84.74541
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,45,27.39654,84.71535
4/25/2024,Bagmati,Sindhuli,Marin,2,,44,27.30504,85.60926
4/25/2024,Bagmati,Sindhuli,Hariharpurgadhi,5,,50,27.30674,85.59854
4/25/2024,Bagmati,Ramechap,Ramechhap,5,,82,27.28358,86.19969
4/25/2024,Bagmati,Ramechap,Ramechhap,5,,82,27.28555,86.18772
4/25/2024,Koshi,Okhaldhunga,Siddhicharan,1,,37,27.24864,86.58782
4/25/2024,Lumbini,Palpa,Mathagadhi,6,,56,27.70226,83.64585
4/25/2024,Lumbini,Palpa,Tinau,3,,46,27.72933,83.51891
4/25/2024,Lumbini,Dang,Lamahi,9,,66,27.9354,82.28572
4/25/2024,Lumbini,Dang,Lamahi,9,,67,27.95781,82.25217
4/25/2024,Lumbini,Arghakhanchi,Panini,4,,67,27.83269,83.24756
4/25/2024,Lumbini,Dang,Banglachuli,8,,46,27.92743,82.62086
4/25/2024,Gandaki,Nawalpur,Devchuli,6,,27,27.72012,84.16114
4/25/2024,Gandaki,Nawalpur,Hupsekot,4,,59,27.72735,84.11179
4/25/2024,Lumbini,Dang,Banglachuli,8,,54,27.93497,82.63296
4/25/2024,Lumbini,Dang,Banglachuli,8,,82,27.93635,82.62267
4/25/2024,Lumbini,Palpa,Nisdi,6,,63,27.79236,83.85011
4/25/2024,Lumbini,Arghakhanchi,Sandhikharka,6,,48,27.90964,83.14942
4/25/2024,Bagmati,Sindhupalchok,Chautara SangachokGadhi,6,,67,27.7744,85.68748
4/25/2024,Lumbini,Pyuthan,Naubahini,7,,56,28.19816,82.86504
4/25/2024,Lumbini,Pyuthan,Naubahini,6,,49,28.20288,82.89719
4/25/2024,Lumbini,Rolpa,Suwarnabati,2,,54,28.24526,82.65253
4/25/2024,Lumbini,Rolpa,Suwarnabati,2,,84,28.24676,82.64158
4/25/2024,Karnali,Salyan,Tribeni,2,,75,28.31128,82.15746
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,57,28.37869,81.63786
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,54,28.38012,81.62668
4/25/2024,Lumbini,Gulmi,Madane,3,,52,28.19547,83.08317
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,41,28.4281,81.40055
4/25/2024,Lumbini,Bardia,Thakurbaba,8,Bardia Rashtriya Nikunj Intermediate Area,38,28.44438,81.2719
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,41,28.43236,81.40732
4/25/2024,Karnali,Surkhet,Gurbhakot,6,,30,28.38654,81.85178
4/25/2024,Karnali,Salyan,Sharada,3,,64,28.35504,82.17064
4/25/2024,Karnali,Surkhet,Bheriganga,4,,60,28.4421,81.71255
4/25/2024,Gandaki,Gurkha,Siranchok,5,,43,28.0795,84.59737
4/25/2024,Karnali,Surkhet,Simta,7,,66,28.45532,81.95921
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,39,28.52938,81.44271
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,21,28.5491,81.36078
4/25/2024,Gandaki,Gurkha,Aarughat,7,,52,28.09319,84.76075
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,27,28.54803,81.44762
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,69,28.55713,81.37407
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,69,28.56728,81.29167
4/25/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,63,28.56873,81.27987
4/25/2024,Gandaki,Lamjung,MadhyaNepal,8,,66,28.19182,84.21734
4/25/2024,Gandaki,Lamjung,MadhyaNepal,8,,39,28.19327,84.20746
4/25/2024,Gandaki,Kaski,Pokhara Lekhnath,23,,51,28.2508,83.87218
4/25/2024,Karnali,Salyan,Bagchaur,1,,81,28.47211,82.263
4/25/2024,Karnali,Salyan,Bagchaur,3,,87,28.48258,82.25404
4/25/2024,Karnali,Surkhet,Simta,9,,81,28.57531,81.88743
4/25/2024,Karnali,Surkhet,Simta,2,,59,28.58325,81.89914
4/25/2024,Karnali,Surkhet,Simta,2,,85,28.58463,81.8883
4/25/2024,Bagmati,Rasua,Gosaikunda,3,Langtang National Park,62,28.16566,85.37757
4/25/2024,Karnali,Pakshami Rukum,Sani Bheri,3,,33,28.68278,82.33766
4/25/2024,Karnali,Pakshami Rukum,Sani Bheri,4,,57,28.69751,82.29564
4/25/2024,Karnali,Surkhet,Chaukune,4,,32,28.88283,81.2037
4/25/2024,far west,Kailali,Mohanyal,5,,33,28.9554,80.85305
4/25/2024,far west,Kailali,Mohanyal,5,,53,28.95637,80.86018
4/25/2024,far west,Dottie,Bogtan,2,,69,28.9817,81.06429
4/25/2024,far west,Dottie,Badikedar,1,,69,29.03379,80.79708
4/25/2024,far west,Dottie,Bogtan,3,,68,29.02094,81.09127
4/25/2024,Karnali,Dailekh,Aathabis,3,,63,29.02847,81.4325
4/25/2024,far west,Dadeldhura,Alital,3,,72,29.1467,80.44641
4/25/2024,far west,surprise,Panchadewal Binayak,4,,75,29.05178,81.40086
4/25/2024,far west,Dadeldhura,Parashuram,1,,55,29.17318,80.39533
